"TIME","GEO","CITIZEN","SEX","AGE","DECISION","UNIT","Value","Flag and Footnotes"
"2013","Finland","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","180","d"
"2013","Finland","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","50",""
"2013","Finland","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","50",""
"2013","Finland","Extra-EU28 (current composition)","Total","Total","Rejected","Person","55",""
"2013","Finland","Total","Total","Total","Total","Person","230",""
"2013","Finland","Total","Total","Total","Total positive decisions","Person","180",""
"2013","Finland","Total","Total","Total","Geneva Convention status","Person","50",""
"2013","Finland","Total","Total","Total","Humanitarian status","Person","50",""
"2013","Finland","Total","Total","Total","Rejected","Person","55",""
"2013","Sweden","Extra-EU28 (current composition)","Total","Total","Total","Person","12,955","d"
"2013","Sweden","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","2,380","d"
"2013","Sweden","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","685",""
"2013","Sweden","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","705",""
"2013","Sweden","Extra-EU28 (current composition)","Total","Total","Rejected","Person","10,575",""
"2013","Sweden","Total","Total","Total","Total","Person","12,985",""
"2013","Sweden","Total","Total","Total","Total positive decisions","Person","2,380",""
"2013","Sweden","Total","Total","Total","Geneva Convention status","Person","685",""
"2013","Sweden","Total","Total","Total","Humanitarian status","Person","705",""
"2013","Sweden","Total","Total","Total","Rejected","Person","10,605",""
"2013","United Kingdom","Extra-EU28 (current composition)","Total","Total","Total","Person","13,685","d"
"2013","United Kingdom","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","4,955","d"
"2013","United Kingdom","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","3,770",""
"2013","United Kingdom","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","1,065",""
"2013","United Kingdom","Extra-EU28 (current composition)","Total","Total","Rejected","Person","8,730",""
"2013","United Kingdom","Total","Total","Total","Total","Person","13,690",""
"2013","United Kingdom","Total","Total","Total","Total positive decisions","Person","4,955",""
"2013","United Kingdom","Total","Total","Total","Geneva Convention status","Person","3,770",""
"2013","United Kingdom","Total","Total","Total","Humanitarian status","Person","1,065",""
"2013","United Kingdom","Total","Total","Total","Rejected","Person","8,735",""
"2013","Iceland","Extra-EU28 (current composition)","Total","Total","Total","Person","70","d"
"2013","Iceland","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","5","d"
"2013","Iceland","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","5",""
"2013","Iceland","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2013","Iceland","Extra-EU28 (current composition)","Total","Total","Rejected","Person","60",""
"2013","Iceland","Total","Total","Total","Total","Person","100",""
"2013","Iceland","Total","Total","Total","Total positive decisions","Person","5",""
"2013","Iceland","Total","Total","Total","Geneva Convention status","Person","5",""
"2013","Iceland","Total","Total","Total","Humanitarian status","Person","0",""
"2013","Iceland","Total","Total","Total","Rejected","Person","95",""
"2013","Liechtenstein","Extra-EU28 (current composition)","Total","Total","Total","Person","35","d"
"2013","Liechtenstein","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","0","d"
"2013","Liechtenstein","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","0",""
"2013","Liechtenstein","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","0",""
"2013","Liechtenstein","Extra-EU28 (current composition)","Total","Total","Rejected","Person","35",""
"2013","Liechtenstein","Total","Total","Total","Total","Person","55",""
"2013","Liechtenstein","Total","Total","Total","Total positive decisions","Person","0",""
"2013","Liechtenstein","Total","Total","Total","Geneva Convention status","Person","0",""
"2013","Liechtenstein","Total","Total","Total","Humanitarian status","Person","0",""
"2013","Liechtenstein","Total","Total","Total","Rejected","Person","55",""
"2013","Norway","Extra-EU28 (current composition)","Total","Total","Total","Person","10,430","d"
"2013","Norway","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","1,005","d"
"2013","Norway","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","345",""
"2013","Norway","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","485",""
"2013","Norway","Extra-EU28 (current composition)","Total","Total","Rejected","Person","9,425",""
"2013","Norway","Total","Total","Total","Total","Person","10,475",""
"2013","Norway","Total","Total","Total","Total positive decisions","Person","1,005",""
"2013","Norway","Total","Total","Total","Geneva Convention status","Person","345",""
"2013","Norway","Total","Total","Total","Humanitarian status","Person","485",""
"2013","Norway","Total","Total","Total","Rejected","Person","9,470",""
"2013","Switzerland","Extra-EU28 (current composition)","Total","Total","Total","Person","3,400","d"
"2013","Switzerland","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","215","d"
"2013","Switzerland","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","50",""
"2013","Switzerland","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","150",""
"2013","Switzerland","Extra-EU28 (current composition)","Total","Total","Rejected","Person","3,185",""
"2013","Switzerland","Total","Total","Total","Total","Person","3,435",""
"2013","Switzerland","Total","Total","Total","Total positive decisions","Person","215",""
"2013","Switzerland","Total","Total","Total","Geneva Convention status","Person","50",""
"2013","Switzerland","Total","Total","Total","Humanitarian status","Person","150",""
"2013","Switzerland","Total","Total","Total","Rejected","Person","3,220",""
"2013","Total","Extra-EU28 (current composition)","Total","Total","Total","Person","148,575",""
"2013","Total","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","25,900",""
"2013","Total","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","15,245",""
"2013","Total","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","5,115","d"
"2013","Total","Extra-EU28 (current composition)","Total","Total","Rejected","Person","122,680",""
"2013","Total","Total","Total","Total","Total","Person","148,950",""
"2013","Total","Total","Total","Total","Total positive decisions","Person","25,900",""
"2013","Total","Total","Total","Total","Geneva Convention status","Person","15,245",""
"2013","Total","Total","Total","Total","Humanitarian status","Person","5,120","d"
"2013","Total","Total","Total","Total","Rejected","Person","123,050",""
"2014","European Union (current composition)","Extra-EU28 (current composition)","Total","Total","Total","Person","136,030",""
"2014","European Union (current composition)","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","26,195",""
"2014","European Union (current composition)","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","15,990",""
"2014","European Union (current composition)","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","4,795","d"
"2014","European Union (current composition)","Extra-EU28 (current composition)","Total","Total","Rejected","Person","109,835",""
"2014","European Union (current composition)","Total","Total","Total","Total","Person","136,405",""
"2014","European Union (current composition)","Total","Total","Total","Total positive decisions","Person","26,205",""
"2014","European Union (current composition)","Total","Total","Total","Geneva Convention status","Person","15,990",""
"2014","European Union (current composition)","Total","Total","Total","Humanitarian status","Person","4,805","d"
"2014","European Union (current composition)","Total","Total","Total","Rejected","Person","110,200",""
"2014","Belgium","Extra-EU28 (current composition)","Total","Total","Total","Person","7,950","d"
"2014","Belgium","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","470","d"
"2014","Belgium","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","440",""
"2014","Belgium","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2014","Belgium","Extra-EU28 (current composition)","Total","Total","Rejected","Person","7,480",""
"2014","Belgium","Total","Total","Total","Total","Person","7,970",""
"2014","Belgium","Total","Total","Total","Total positive decisions","Person","470",""
"2014","Belgium","Total","Total","Total","Geneva Convention status","Person","440",""
"2014","Belgium","Total","Total","Total","Humanitarian status","Person",":",""
"2014","Belgium","Total","Total","Total","Rejected","Person","7,500",""
"2014","Bulgaria","Extra-EU28 (current composition)","Total","Total","Total","Person","20","d"
"2014","Bulgaria","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","20","d"
"2014","Bulgaria","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","5",""
"2014","Bulgaria","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person",":",""
"2014","Bulgaria","Extra-EU28 (current composition)","Total","Total","Rejected","Person","5",""
"2014","Bulgaria","Total","Total","Total","Total","Person","20",""
"2014","Bulgaria","Total","Total","Total","Total positive decisions","Person","20",""
"2014","Bulgaria","Total","Total","Total","Geneva Convention status","Person","5",""
"2014","Bulgaria","Total","Total","Total","Humanitarian status","Person",":",""
"2014","Bulgaria","Total","Total","Total","Rejected","Person","5",""
"2014","Czechia","Extra-EU28 (current composition)","Total","Total","Total","Person","565","d"
"2014","Czechia","Extra-EU28 (current composition)","Total","Total","Total positive decisions","Person","35","d"
"2014","Czechia","Extra-EU28 (current composition)","Total","Total","Geneva Convention status","Person","5",""
"2014","Czechia","Extra-EU28 (current composition)","Total","Total","Humanitarian status","Person","15",""
"2014","Czechia","Extra-EU28 (current composition)","Total","Total","Rejected","Person","530",""
